"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T10:15:02.1713441-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T10:15:02.1803392-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T10:15:02.1874056-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T10:15:02.1944166-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T10:15:02.2014153-05:00","Service does not exist"
