"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:55:01.2563490-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:55:01.2719867-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:55:01.2719867-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:55:01.2876099-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:55:01.2876099-05:00","Service does not exist"
