"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:00:02.1893463-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:00:02.1893463-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:00:02.2049822-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:00:02.2049822-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:00:02.2179948-05:00","Service does not exist"
