"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T13:00:01.5566907-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T13:00:01.5676908-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T13:00:01.5746935-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T13:00:01.5806906-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T13:00:01.5876907-05:00","Service does not exist"
