"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:20:01.0048609-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:20:01.0048609-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:20:01.0216385-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:20:01.0326492-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:20:01.0326492-05:00","Service does not exist"
