"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:40:01.2046616-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:40:01.2203059-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:40:01.2203059-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:40:01.2359237-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:40:01.2359237-05:00","Service does not exist"
