"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:05:02.0279336-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:05:02.0334807-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:05:02.0498017-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:05:02.0498017-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:05:02.0628327-05:00","Service does not exist"
