"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T11:30:01.1046911-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T11:30:01.1046911-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T11:30:01.1203259-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T11:30:01.1203259-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T11:30:01.1359521-05:00","Service does not exist"
