"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T12:00:01.3696374-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T12:00:01.3852613-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T12:00:01.4008939-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T12:00:01.4074169-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T12:00:01.4230576-05:00","Service does not exist"
