"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T09:25:02.1002880-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T09:25:02.1002880-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T09:25:02.1159237-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T09:25:02.1159237-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T09:25:02.1315470-05:00","Service does not exist"
