"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T09:15:02.0032591-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T09:15:02.0032591-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T09:15:02.0237193-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T09:15:02.0294295-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T09:15:02.0294295-05:00","Service does not exist"
