"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T09:20:02.0057246-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T09:20:02.0297834-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T09:20:02.0329260-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T09:20:02.0329260-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T09:20:02.0491411-05:00","Service does not exist"
