"Service Name","Status","Timestamp","Action Taken"
"CompassService","Not Found","2025-09-19T12:30:01.3648380-05:00","Service does not exist"
"AlertonCompassIgnite1","Not Found","2025-09-19T12:30:01.3804708-05:00","Service does not exist"
"Alerton Compass Kafka","Not Found","2025-09-19T12:30:01.3804708-05:00","Service does not exist"
"EthuioService","Not Found","2025-09-19T12:30:01.3960972-05:00","Service does not exist"
"AlertonPointDataService1","Not Found","2025-09-19T12:30:01.4031072-05:00","Service does not exist"
